Row ID,Order Date,Customer Name,Sales,Profit
3179,2022-09-13,Jonathan Howell,69.93,31.4685
3180,2022-09-13,Zuschuss Carroll,199.96,15.9968
3181,2022-09-14,Stefania Perrino,170.136,-8.5068
3182,2022-09-14,Christina Anderson,912.75,118.6575
3183,2022-09-14,Craig Carroll,12.96,4.536
3184,2022-09-14,Brad Eason,25.9,12.691
3185,2022-09-14,Craig Carroll,991.2,257.712
3186,2022-09-14,Christopher Martinez,269.49,5.3898
3187,2022-09-14,Craig Carroll,879.984,329.994
3188,2022-09-15,Brendan Murry,46.384,1.1596
3189,2022-09-15,Natalie Webber,1056.86,306.4894
3190,2022-09-15,Nat Gilpin,15.712,2.5532
3191,2022-09-15,Nat Gilpin,55.968,-2.0988
3192,2022-09-15,Natalie Webber,801.96,200.49
3193,2022-09-15,Carol Triggs,24.32,8.2688
3194,2022-09-15,Brendan Murry,79.872,29.952
3195,2022-09-15,Ann Chong,3.576,-2.8608
3196,2022-09-15,Nat Gilpin,15.552,5.4432
3197,2022-09-15,Brendan Murry,12.96,6.2208
3198,2022-09-15,Carol Triggs,190.86,11.4516
3199,2022-09-15,Nat Gilpin,24.672,2.1588
3200,2022-09-15,Ann Chong,147.184,-29.4368
3201,2022-09-15,Natalie Webber,59.97,0
3202,2022-09-16,Bradley Drucker,31.12,14.6264
3203,2022-09-17,Peter Fuller,2003.92,-25.049
3204,2022-09-17,Tracy Blumstein,3083.43,-1665.0522
3205,2022-09-17,Peter Fuller,4228.704,158.5764
3206,2022-09-17,Peter Fuller,199.764,8.8784
3207,2022-09-17,Sylvia Foulston,21.936,-10.4196
3208,2022-09-17,Tracy Blumstein,124.2,15.525
3209,2022-09-17,Lindsay Shagiari,344.22,-103.266
3210,2022-09-17,Tracy Blumstein,15.76,3.546
3211,2022-09-17,Tracy Blumstein,86.304,9.7092
3212,2022-09-17,Sylvia Foulston,6.588,-10.2114
3213,2022-09-17,Tracy Blumstein,9.618,-7.0532
3214,2022-09-17,Tracy Blumstein,6.858,-5.715
3215,2022-09-17,Cari Sayre,25.032,7.8225
3216,2022-09-17,Tracy Blumstein,3.264,1.1016
3217,2022-09-17,Peter Fuller,87.71,41.2237
3218,2022-09-17,Peter Fuller,110.96,53.2608
3219,2022-09-17,Meg O'Connel,32.4,15.552
3220,2022-09-17,Peter Fuller,14.9,1.043
3221,2022-09-17,Peter Fuller,94.6,27.434
3222,2022-09-17,Denny Blanton,87.168,10.896
3223,2022-09-17,Peter Fuller,659.9,217.767
3224,2022-09-17,Peter Fuller,67.8,1.356
3225,2022-09-17,Peter Fuller,209.97,58.7916
3226,2022-09-18,George Bell,24.4,10.248
3227,2022-09-18,George Bell,11.68,5.4896
3228,2022-09-18,Ken Heidel,65.08,31.8892
3229,2022-09-18,Trudy Glocke,19.92,9.7608
3230,2022-09-18,Adam Bellavance,18.54,8.7138
3231,2022-09-18,Trudy Glocke,160.72,78.7528
3232,2022-09-18,Ken Heidel,636.86,0
3233,2022-09-18,Charlotte Melton,443.92,8.8784
3234,2022-09-18,Ken Heidel,41.96,7.9724
3235,2022-09-18,Trudy Glocke,7.3,2.19
3236,2022-09-18,George Bell,16.9,5.07
3237,2022-09-18,Justin Ritter,717.12,152.388
3238,2022-09-18,Ken Heidel,499.99,129.9974
3239,2022-09-18,Ken Heidel,1259.93,327.5818
3240,2022-09-19,Tracy Collins,61.96,4.3372
3241,2022-09-19,Frank Carlisle,60.84,19.4688
3242,2022-09-19,Marc Harrigan,8.4,2.184
3243,2022-09-19,Rick Wilson,22.96,11.2504
3244,2022-09-19,Nicole Hansen,66.36,23.226
3245,2022-09-19,Giulietta Weimer,279.86,134.3328
3246,2022-09-20,Theone Pippenger,2.808,-4.4928
3247,2022-09-20,Barry Gonzalez,1369.764,-913.176
3248,2022-09-20,Alejandro Grove,37.68,16.956
3249,2022-09-20,Tamara Chand,24.448,8.8624
3250,2022-09-20,Anne McFarland,45.584,16.5242
3251,2022-09-20,Tamara Chand,61.4,28.858
3252,2022-09-20,Barry Gonzalez,294.368,-58.8736
3253,2022-09-20,Alejandro Grove,24.448,8.8624
3254,2022-09-21,Dario Medina,194.32,31.0912
3255,2022-09-21,Giulietta Baptist,1690.04,422.51
3256,2022-09-21,Tracy Hopkins,542.94,141.1644
3257,2022-09-21,Cynthia Delaney,601.536,0
3258,2022-09-21,Stuart Van,4.928,-1.4784
3259,2022-09-21,Duane Huffman,85.3,14.501
3260,2022-09-21,Dario Medina,25.99,7.5371
3261,2022-09-21,Giulietta Baptist,14.6,6.862
3262,2022-09-21,Giulietta Baptist,121.96,57.3212
3263,2022-09-21,Cynthia Delaney,7.9,2.528
3264,2022-09-21,Giulietta Baptist,23.92,11.7208
3265,2022-09-21,Giulietta Baptist,63.96,6.396
3266,2022-09-21,Giulietta Baptist,85.96,24.0688
3267,2022-09-21,Chad Sievert,199.74,47.9376
3268,2022-09-21,Giulietta Baptist,887.84,17.7568
3269,2022-09-21,Stuart Van,151.2,32.13
3270,2022-09-21,Giulietta Baptist,629.95,176.386
3271,2022-09-21,Tracy Hopkins,589.9,147.475
3272,2022-09-21,Giulietta Baptist,113.73,32.9817
3273,2022-09-21,Stuart Van,946.344,118.293
3274,2022-09-22,Michael Grace,47.98,11.0354
3275,2022-09-22,Daniel Lacy,204.6,53.196
3276,2022-09-22,Muhammed MacIntyre,61.44,16.5888
3277,2022-09-22,Sanjit Jacobs,2.816,0.3168
3278,2022-09-22,Sanjit Jacobs,3.204,-2.5632
3279,2022-09-22,Sanjit Jacobs,12,4.2
3280,2022-09-22,Michael Grace,32.4,15.552
3281,2022-09-22,Sanjit Jacobs,25.424,-4.767
3282,2022-09-22,Sanjit Jacobs,720.064,-63.0056
3283,2022-09-22,Frank Olsen,55.6,6.255
3284,2022-09-22,Frank Olsen,617.976,-7.7247
3285,2022-09-24,Deanra Eno,1408.1,394.268
3286,2022-09-24,Marc Crier,517.5,155.25
3287,2022-09-24,Shaun Chance,14.91,4.6221
3288,2022-09-24,Shaun Chance,1158.12,335.8548
3289,2022-09-24,Odella Nelson,6.848,0.5992
3290,2022-09-24,Kunst Miller,16.464,1.8522
3291,2022-09-24,Kunst Miller,14.576,2.3686
3292,2022-09-24,Maria Bertelson,17.12,1.926
3293,2022-09-24,Max Engle,35.96,10.4284
3294,2022-09-24,Max Engle,14.952,5.4201
3295,2022-09-24,Deanra Eno,15.24,6.858
3296,2022-09-24,Maria Bertelson,6.732,-4.488
3297,2022-09-24,Jamie Frazer,39.98,17.991
3298,2022-09-24,Maria Bertelson,15.84,5.544
3299,2022-09-24,Maria Bertelson,24.424,7.9378
3300,2022-09-24,Maria Bertelson,33.568,1.6784
3301,2022-09-24,Kunst Miller,23.2,1.45
3302,2022-09-24,Carlos Meador,35.12,13.17
3303,2022-09-24,Steve Carroll,821.94,213.7044
3304,2022-09-25,Carlos Soltero,102.582,6.8388
3305,2022-09-25,Sally Hughsby,307.136,-11.5176
3306,2022-09-25,Emily Burns,1044.63,240.2649
3307,2022-09-25,Dana Kaydos,128.744,12.8744
3308,2022-09-25,Erica Hackney,6.7,2.211
3309,2022-09-25,Erica Hackney,10.76,5.1648
3310,2022-09-25,Marina Lichtenstein,6.336,-4.6464
3311,2022-09-25,Marina Lichtenstein,3.264,-2.2848
3312,2022-09-25,Sarah Brown,68.62,32.2514
3313,2022-09-25,Phillina Ober,14.46,7.0854
3314,2022-09-25,Bryan Mills,2.946,-2.0622
3315,2022-09-25,Marina Lichtenstein,2.469,-1.8106
3316,2022-09-25,Anne McFarland,17.48,8.2156
3317,2022-09-25,Sally Hughsby,12.6,5.796
3318,2022-09-25,Erica Hackney,45.68,21.0128
3319,2022-09-25,Carlos Soltero,20.04,9.6192
3320,2022-09-25,Marina Lichtenstein,10.48,3.799
3321,2022-09-25,Phillina Ober,63.96,19.8276
3322,2022-09-25,Sally Hughsby,159.98,57.5928
3323,2022-09-25,Dan Reichenbach,899.91,395.9604
3324,2022-09-25,Phillina Ober,104.98,52.49
3325,2022-09-26,Rick Wilson,60.672,14.4096
3326,2022-09-26,Gene McClure,79.056,28.6578
3327,2022-09-26,Rick Wilson,72.588,-48.392
3328,2022-09-26,Rick Wilson,77.031,-59.0571
3329,2022-09-26,Sarah Foster,121.104,-100.92
3330,2022-09-26,Steven Cartwright,2.08,-3.432
3331,2022-09-26,Bryan Spruell,124.46,58.4962
3332,2022-09-26,Gene McClure,34.44,16.1868
3333,2022-09-26,Tracy Blumstein,141.76,47.844
3334,2022-09-26,Rick Wilson,86.272,31.2736
3335,2022-09-26,Tracy Blumstein,31.104,10.8864
3336,2022-09-26,Rick Wilson,119.904,-1.4988
3337,2022-09-26,Bryan Spruell,64.17,18.6093
3338,2022-09-26,Rick Wilson,363.648,-86.3664
3339,2022-09-26,Philip Fox,50,12
3340,2022-09-26,Tracy Blumstein,239.8,47.96
3341,2022-09-26,Gene McClure,629.93,296.0671
3342,2022-09-26,Rick Wilson,263.96,23.0965
3343,2022-09-26,Steven Cartwright,1114.4,376.11
3344,2022-09-26,Sarah Foster,45.894,-9.1788
3345,2022-09-27,Neoma Murray,24.288,-12.7512
3346,2022-09-27,Helen Wasserman,16.4,4.756
3347,2022-09-27,Saphhira Shifley,99.2,25.792
3348,2022-09-27,Neoma Murray,15.08,-22.62
3349,2022-09-27,Jamie Kunitz,154.9,69.705
3350,2022-09-27,Rick Huthwaite,146.82,73.41
3351,2022-09-27,Helen Wasserman,25.92,12.4416
3352,2022-09-27,Rick Huthwaite,12.96,6.2208
3353,2022-09-27,Rick Huthwaite,15.51,4.3428
3354,2022-09-27,Jamie Kunitz,1871.88,561.564
3355,2022-09-28,Henry Goldwyn,43.26,14.2758
3356,2022-09-28,Henry Goldwyn,43.56,15.246
3357,2022-09-28,Roy Phan,186.15,55.845
3358,2022-09-28,Jennifer Jackson,293.52,76.3152
3359,2022-09-28,Zuschuss Carroll,1.08,-0.792
3360,2022-09-28,Roy Phan,81.792,26.5824
3361,2022-09-28,Zuschuss Carroll,12.536,4.2309
3362,2022-09-28,Zuschuss Carroll,4.512,0.846
3363,2022-09-28,Roy Phan,47.19,13.6851
3364,2022-09-28,Jennifer Jackson,307.98,89.3142
3365,2022-09-28,Roy Phan,36.784,-8.2764
3366,2022-10-01,Robert Marley,22.45,10.327
3367,2022-10-01,Eric Murdock,2.992,-4.488
3368,2022-10-01,Shaun Chance,139.424,17.428
3369,2022-10-01,Eric Murdock,108.768,2.7192
3370,2022-10-01,Eric Murdock,572.8,50.12
3371,2022-10-01,Robert Marley,311.98,93.594
3372,2022-10-02,Chloris Kastensmidt,11.032,3.0338
3373,2022-10-02,Sheri Gordon,7.38,3.6162
3374,2022-10-02,Michael Paige,26.9,13.181
3375,2022-10-02,Nora Pelletier,7.38,-5.412
3376,2022-10-02,Henry MacAllister,11.808,4.1328
3377,2022-10-02,Ed Braxton,57.504,20.1264
3378,2022-10-02,Henry MacAllister,53.568,19.4184
3379,2022-10-02,Jennifer Patt,51.12,23.004
3380,2022-10-02,Jennifer Patt,94.85,45.528
3381,2022-10-02,Sheri Gordon,19.44,9.3312
3382,2022-10-02,Christopher Schild,270.34,75.6952
3383,2022-10-02,Resi Pölking,10.944,0.9576
3384,2022-10-02,Jennifer Patt,90,32.4
3385,2022-10-02,Chloris Kastensmidt,53.04,-4.641
3386,2022-10-02,Henry MacAllister,503.96,50.396
3387,2022-10-03,Bryan Mills,35.49,-15.6156
3388,2022-10-03,Bruce Stewart,120.666,18.4548
3389,2022-10-03,Bryan Mills,32.07,-22.449
3390,2022-10-03,Mary Zewe,15.008,1.5008
3391,2022-10-03,Bryan Mills,47.984,0.5998
3392,2022-10-03,Bryan Mills,24,-2.7
3393,2022-10-04,Denny Joy,392.94,43.2234
3394,2022-10-04,Julie Kriz,64.944,6.4944
3395,2022-10-04,Julie Kriz,20.736,7.2576
3396,2022-10-04,Alex Avila,26.96,7.0096
3397,2022-10-05,Jeremy Farry,66.294,-103.8606
3398,2022-10-05,Jeremy Farry,291.168,-14.5584
3399,2022-10-05,Joel Jenkins,28.84,9.5172
3400,2022-10-05,Joel Jenkins,46.2,12.936
3401,2022-10-05,Sylvia Foulston,77.55,21.714
3402,2022-10-05,Ivan Liston,288,57.6
3403,2022-10-05,Maria Bertelson,53.04,-4.641
3404,2022-10-08,Maria Bertelson,145.9,62.737
3405,2022-10-08,Gene Hale,72.78,-70.9605
3406,2022-10-08,Brian Thompson,3.44,0.559
3407,2022-10-09,Fred McMath,389.97,35.0973
3408,2022-10-09,Fred McMath,269.91,53.982
3409,2022-10-09,Brian Moss,29.403,5.2272
3410,2022-10-09,Sonia Cooley,37.376,7.4752
3411,2022-10-09,Sonia Cooley,1.872,-1.3104
3412,2022-10-09,Sonia Cooley,11.214,-8.5974
3413,2022-10-09,Brian Moss,57.96,27.2412
3414,2022-10-09,Tim Brockman,23.92,10.764
3415,2022-10-09,Dave Kipp,30.84,8.3268
3416,2022-10-09,Brian Moss,619.95,111.591
3417,2022-10-09,Tim Brockman,631.96,303.3408
3418,2022-10-09,Brian Moss,29.16,8.4564
3419,2022-10-10,Katherine Nockton,362.136,-54.3204
3420,2022-10-10,David Philippe,8.016,1.002
3421,2022-10-10,Katherine Nockton,31.05,14.904
3422,2022-10-10,Denny Joy,45.36,21.7728
3423,2022-10-10,John Dryer,1801.632,-337.806
3424,2022-10-11,Sean O'Donnell,957.5775,-383.031
3425,2022-10-11,Sean O'Donnell,22.368,2.5164
3426,2022-10-11,Shahid Hopkins,31.95,2.2365
3427,2022-10-12,Mark Packer,626.352,46.9764
3428,2022-10-12,Mark Packer,899.136,112.392
3429,2022-10-12,Ralph Kennedy,209.67,-13.978
3430,2022-10-12,Mark Packer,19.9,6.567
3431,2022-10-12,Daniel Lacy,12.56,5.652
3432,2022-10-12,Mark Packer,51.84,24.8832
3433,2022-10-12,Kelly Andreada,81.96,0
3434,2022-10-12,Kelly Andreada,17.9,3.401
3435,2022-10-12,Mark Packer,71.76,20.0928
3436,2022-10-12,Daniel Lacy,263.96,71.2692
3437,2022-10-12,Daniel Lacy,135.72,35.2872
3438,2022-10-13,Art Foster,287.94,77.7438
3439,2022-10-13,Art Foster,83.72,23.4416
3440,2022-10-15,Joel Eaton,2453.43,-350.49
3441,2022-10-15,Guy Armstrong,17.14,6.1704
3442,2022-10-15,Claire Gute,131.376,-95.2476
3443,2022-10-15,Lindsay Shagiari,3.96,-6.93
3444,2022-10-15,Lindsay Shagiari,4.464,1.674
3445,2022-10-15,Claire Gute,5.344,1.8704
3446,2022-10-15,Pete Armstrong,339.96,67.992
3447,2022-10-15,Joel Eaton,263.88,42.8805
3448,2022-10-16,Michael Paige,824.97,214.4922
3449,2022-10-17,Charlotte Melton,77.88,3.894
3450,2022-10-18,John Castell,10.11,3.2352
3451,2022-10-18,Kristina Nunn,73.164,-186.5682
3452,2022-10-18,John Castell,17.94,8.7906
3453,2022-10-18,Kristina Nunn,27.696,3.462
3454,2022-10-18,John Castell,249.584,15.599
3455,2022-10-19,Robert Marley,1640.7,459.396
3456,2022-10-19,Cari Schnelling,1.72,-2.838
3457,2022-10-19,Nicole Hansen,38.28,17.6088
3458,2022-10-19,Tracy Blumstein,34.44,17.22
3459,2022-10-19,Robert Marley,270,97.2
3460,2022-10-19,Nicole Hansen,149.95,44.985
3461,2022-10-19,Eugene Hildebrand,2.21,0.6
3462,2022-10-20,Noel Staavos,16.02,6.0876
3463,2022-10-20,Stewart Visinsky,74.76,23.9232
3464,2022-10-20,Stewart Visinsky,364.776,27.3582
3465,2022-10-20,Maxwell Schwartz,24.56,11.5432
3466,2022-10-20,Noel Staavos,239.97,86.3892
3467,2022-10-22,Liz Thompson,5.176,-7.764
3468,2022-10-22,Gene McClure,9.952,0.9952
3469,2022-10-23,Jay Fein,842.352,42.1176
3470,2022-10-23,Jay Fein,240.784,27.0882
3471,2022-10-23,Jay Fein,191.968,16.7972
3472,2022-10-23,Ralph Arnett,10.688,2.2712
3473,2022-10-23,Craig Carroll,6.08,-10.336
3474,2022-10-23,Andrew Gjertsen,3.592,1.1225
3475,2022-10-23,Jay Fein,11.8,5.664
3476,2022-10-23,Craig Carroll,60.736,20.4984
3477,2022-10-23,Joe Elijah,36.288,12.7008
3478,2022-10-23,Jay Fein,11.56,5.6644
3479,2022-10-23,Jay Fein,148.32,63.7776
3480,2022-10-23,Craig Carroll,479.976,161.9919
3481,2022-10-23,Joe Elijah,150.384,15.0384
3482,2022-10-23,Ralph Arnett,55.944,-13.2867
3483,2022-10-23,Ralph Arnett,11.824,1.0346
3484,2022-10-24,Robert Dilbeck,454.272,-73.8192
3485,2022-10-24,Andrew Gjertsen,347.361,-69.4722
3486,2022-10-24,Michelle Tran,3.592,-6.286
3487,2022-10-24,Andrew Gjertsen,10.368,3.6288
3488,2022-10-24,Andrew Gjertsen,15.552,5.4432
3489,2022-10-25,Deirdre Greer,582.336,-29.1168
3490,2022-10-25,Heather Kirkland,291.1,75.686
3491,2022-10-25,Trudy Brown,253.176,-31.647
3492,2022-10-25,Jennifer Ferguson,79.36,23.808
3493,2022-10-25,Trudy Brown,60.45,16.3215
3494,2022-10-25,Heather Kirkland,158.99,41.3374
3495,2022-10-26,Kristen Hastings,203.88,20.388
3496,2022-10-26,Kristen Hastings,14.301,-10.4874
3497,2022-10-26,Kristen Hastings,146.544,47.6268
3498,2022-10-26,Maribeth Yedwab,5.76,2.6496
3499,2022-10-26,Kristen Hastings,131.904,47.8152
3500,2022-10-26,Kristen Hastings,718.64,-161.694
3501,2022-10-26,Andrew Gjertsen,68.72,-14.603
3502,2022-10-26,Andrew Gjertsen,105.584,9.2386
3503,2022-10-28,Rob Dowd,33.11,12.9129
3504,2022-10-28,Rob Dowd,24.1,9.158
3505,2022-10-28,Rob Dowd,10.67,4.9082
3506,2022-10-28,Rob Dowd,36.63,9.8901
3507,2022-10-29,Nona Balk,210.84,103.3116
3508,2022-10-29,Nona Balk,33.4,16.032
3509,2022-10-30,Frank Atkinson,15.488,3.6784
3510,2022-10-30,Thomas Thornton,182.91,53.0439
3511,2022-10-30,Frank Atkinson,439.992,164.997
3512,2022-10-30,Frank Atkinson,59.994,-45.9954
3513,2022-10-30,Barry Französisch,1035.8,269.308
3514,2022-10-30,Cathy Hwang,299.9,74.975
3515,2022-10-30,Frank Atkinson,87.96,30.786
3516,2022-10-31,Sandra Glassco,425.833,20.0392
3517,2022-10-31,Sandra Glassco,323.136,20.196
3518,2022-10-31,Kean Thornton,2.78,0.7228
3519,2022-10-31,Sandra Glassco,5.04,1.26
3520,2022-10-31,Damala Kotsonis,9.728,3.2832
3521,2022-10-31,Damala Kotsonis,29.8,9.3125
3522,2022-10-31,Sandra Glassco,398.352,124.485
3523,2022-10-31,Mary Zewe,14.28,6.7116
3524,2022-10-31,Damala Kotsonis,14.75,7.08
3525,2022-10-31,Kean Thornton,79.96,35.982
3526,2022-10-31,Sandra Glassco,17.45,8.027
3527,2022-10-31,Damala Kotsonis,427.42,196.6132
3528,2022-10-31,Sandra Glassco,19.98,9.3906
3529,2022-10-31,Sandra Glassco,46.84,12.6468
3530,2022-10-31,Harold Pawlan,70.12,21.036
3531,2022-10-31,Sandra Glassco,29.7,8.019
3532,2022-10-31,Sandra Glassco,1295.84,145.782
3533,2022-11-01,Justin Hirsh,327.564,21.8376
3534,2022-11-01,Jeremy Farry,205.164,13.6776
3535,2022-11-01,Valerie Dominguez,259.7,106.477
3536,2022-11-01,MaryBeth Skach,301.96,45.294
3537,2022-11-01,Guy Armstrong,7.88,1.773
3538,2022-11-01,Valerie Mitchum,3.168,-0.7128
3539,2022-11-01,Valerie Dominguez,13.52,6.2192
3540,2022-11-01,Valerie Dominguez,1399.93,601.9699
3541,2022-11-01,Valerie Mitchum,35.36,-3.094
3542,2022-11-01,Quincy Jones,4.95,1.3365
3543,2022-11-01,Valerie Dominguez,42.95,1.2885
3544,2022-11-01,Valerie Dominguez,503.96,125.99
3545,2022-11-02,Liz Thompson,512.499,-30.147
3546,2022-11-02,Emily Ducich,2621.322,553.3902
3547,2022-11-02,Scot Wooten,109.764,8.5372
3548,2022-11-02,Liz Thompson,96.96,33.936
3549,2022-11-02,Jas O'Carroll,1038.84,51.942
3550,2022-11-02,Emily Grady,197.72,55.3616
3551,2022-11-02,Liz Thompson,117.488,41.1208
3552,2022-11-02,Barry Blumstein,29.372,-46.9952
3553,2022-11-02,Liz Thompson,11.952,4.1832
3554,2022-11-02,Kelly Collister,447.93,49.2723
3555,2022-11-02,Barry Blumstein,344.704,38.7792
3556,2022-11-03,Fred Hopkins,1448.82,209.274
3557,2022-11-03,Corinna Mitchell,42.6,16.614
3558,2022-11-03,Chris Selesnick,6.608,2.1476
3559,2022-11-03,Corinna Mitchell,89.97,37.7874
3560,2022-11-03,Corinna Mitchell,1212.848,106.1242
3561,2022-11-05,George Bell,207,25.875
3562,2022-11-05,Valerie Dominguez,387.136,24.196
3563,2022-11-05,Christy Brittain,7.218,-5.5338
3564,2022-11-05,Grant Thornton,25.344,8.8704
3565,2022-11-05,Ken Lonsdale,98.352,35.6526
3566,2022-11-05,Nathan Gelder,19.824,6.4428
3567,2022-11-05,Justin MacKendrick,62.8,15.7
3568,2022-11-05,Christy Brittain,27.2,2.04
3569,2022-11-06,Meg Tillman,4.401,-3.5208
3570,2022-11-06,Meg Tillman,7.08,2.478
3571,2022-11-07,Karen Bern,190.72,11.92
3572,2022-11-07,Stewart Visinsky,715.2,178.8
3573,2022-11-07,Adrian Barton,64.96,-84.448
3574,2022-11-07,Adrian Barton,23.64,5.319
3575,2022-11-07,Adrian Barton,32.06,-51.296
3576,2022-11-07,Christine Phan,1345.485,-1031.5385
3577,2022-11-07,Christine Phan,16.146,-12.9168
3578,2022-11-07,Karen Bern,24.4,7.93
3579,2022-11-07,Mike Caudle,26.18,0.5236
3580,2022-11-07,Mike Caudle,7.3,3.431
3581,2022-11-07,Doug O'Connell,76.64,26.824
3582,2022-11-07,Adrian Barton,177.648,-28.8678
3583,2022-11-07,Adrian Barton,84.784,-16.9568
3584,2022-11-07,Adrian Barton,287.91,33.5895
3585,2022-11-08,Quincy Jones,4404.9,1013.127
3586,2022-11-08,Keith Dawkins,577.764,115.5528
3587,2022-11-08,Noel Staavos,4.712,1.4136
3588,2022-11-08,Rob Haberlin,186.54,41.0388
3589,2022-11-08,Keith Dawkins,11.82,4.728
3590,2022-11-08,Sanjit Chand,66.69,22.0077
3591,2022-11-08,Rob Haberlin,44.43,18.6606
3592,2022-11-08,Rob Haberlin,27.9,6.975
3593,2022-11-08,Rob Haberlin,265.86,79.758
3594,2022-11-08,Helen Abelman,11.65,3.3785
3595,2022-11-08,Noel Staavos,39.879,-29.2446
3596,2022-11-08,Sanjit Chand,91.68,28.65
3597,2022-11-08,Amy Cox,52.272,17.6418
3598,2022-11-08,Duane Benoit,10.476,-17.2854
3599,2022-11-08,Noel Staavos,31.504,11.814
3600,2022-11-08,Maria Zettner,5,2.4
3601,2022-11-08,Sanjit Chand,5.04,0.2016
3602,2022-11-08,Noel Staavos,5.04,1.638
3603,2022-11-08,Sanjit Chand,92.94,41.823
3604,2022-11-08,Amy Cox,17.94,8.073
3605,2022-11-08,Keith Dawkins,67.15,16.7875
3606,2022-11-08,Shaun Weien,119.9,43.164
3607,2022-11-08,Maria Zettner,371.97,66.9546
3608,2022-11-08,Keith Dawkins,4643.8,2229.024
3609,2022-11-08,Rob Haberlin,226.2,58.812
3610,2022-11-08,Rob Dowd,263.96,76.5484
3611,2022-11-08,Keith Dawkins,549.98,142.9948
3612,2022-11-09,Adam Shillingsburg,1024.38,215.1198
3613,2022-11-09,Anthony Garverick,10.74,5.1552
3614,2022-11-09,Adam Shillingsburg,17.22,7.9212
3615,2022-11-09,Adam Shillingsburg,26.22,12.3234
3616,2022-11-09,Dianna Vittorini,12.24,5.7528
3617,2022-11-09,Jesus Ocampo,2.48,1.1656
3618,2022-11-09,Adam Shillingsburg,17.34,8.4966
3619,2022-11-09,Charlotte Melton,11.352,4.1151
3620,2022-11-09,Dean percer,17.94,3.0498
3621,2022-11-09,Dianna Vittorini,244.55,4.891
3622,2022-11-09,Dianna Vittorini,13.98,6.0114
3623,2022-11-09,Dianna Vittorini,899.95,53.997
3624,2022-11-09,Dean percer,2321.9,1114.512
3625,2022-11-10,Philisse Overcash,29.22,12.8568
3626,2022-11-10,Philisse Overcash,715.64,178.91
3627,2022-11-10,Philisse Overcash,74.76,34.3896
3628,2022-11-10,Philisse Overcash,795.51,143.1918
3629,2022-11-10,Sam Craven,577.584,43.3188
3630,2022-11-10,Steve Chapman,714.3,207.147
3631,2022-11-10,Alan Hwang,79.9,35.156
3632,2022-11-10,Philisse Overcash,549.99,274.995
3633,2022-11-11,Andrew Gjertsen,123.858,46.7908
3634,2022-11-11,Andrew Gjertsen,418.32,117.1296
3635,2022-11-12,Anna Häberlin,523.92,-72.039
3636,2022-11-12,Anna Häberlin,146.136,16.4403
3637,2022-11-12,Anna Häberlin,11.76,1.323
3638,2022-11-12,Anna Häberlin,4.662,-3.7296
3639,2022-11-12,Anna Häberlin,5.238,-4.0158
3640,2022-11-12,Eugene Barchas,15.56,7.3132
3641,2022-11-12,Monica Federle,223.888,69.965
3642,2022-11-12,Yoseph Carroll,15.7,7.065
3643,2022-11-12,Monica Federle,15.552,5.6376
3644,2022-11-12,Monica Federle,64.784,-14.5764
3645,2022-11-12,Anna Häberlin,100.792,10.0792
3646,2022-11-13,Patrick O'Brill,613.9992,-18.0588
3647,2022-11-13,Keith Herrera,683.332,-40.196
3648,2022-11-13,Ken Lonsdale,299.97,56.9943
3649,2022-11-13,Arthur Wiediger,63.98,21.7532
3650,2022-11-13,Helen Abelman,17.496,-7.4358
3651,2022-11-13,Lena Cacioppo,102.36,-3.8385
3652,2022-11-13,Keith Herrera,9.872,3.4552
3653,2022-11-13,Lena Cacioppo,36.882,-25.8174
3654,2022-11-13,Fred McMath,121.104,-100.92
3655,2022-11-13,Russell Applegate,63.77,28.6965
3656,2022-11-13,Ken Lonsdale,42.28,19.8716
3657,2022-11-13,Joe Kamberova,115.296,40.3536
3658,2022-11-13,Russell Applegate,96.08,46.1184
3659,2022-11-13,Keith Herrera,29.96,13.482
3660,2022-11-13,Allen Armold,84.96,6.372
3661,2022-11-13,Lena Cacioppo,238.896,-26.8758
3662,2022-11-13,Fred McMath,111.96,-1.3995
3663,2022-11-13,Russell Applegate,50.97,13.2522
3664,2022-11-13,Ken Lonsdale,89.98,43.1904
3665,2022-11-13,Ken Lonsdale,377.97,94.4925
3666,2022-11-13,Arthur Wiediger,339.96,42.495
3667,2022-11-14,Gary Zandusky,230.352,20.1558
3668,2022-11-14,Gary Zandusky,883.84,99.432
3669,2022-11-14,Lycoris Saunders,76.14,26.649
3670,2022-11-14,Patrick Jones,826.11,322.1829
3671,2022-11-14,Lycoris Saunders,19.96,9.3812
3672,2022-11-14,Patrick Jones,33.96,16.98
3673,2022-11-14,Ken Black,8.72,2.289
3674,2022-11-14,Patrick Jones,37,16.65
3675,2022-11-14,Ken Black,91.176,4.5588
3676,2022-11-14,Maureen Gastineau,47.984,-1.1996
3677,2022-11-14,Patrick Jones,59.9,23.96
3678,2022-11-14,Patrick Jones,37.6,2.256
3679,2022-11-14,Ken Black,159.968,29.994
3680,2022-11-15,Duane Huffman,39.96,14.3856
3681,2022-11-15,Maya Herman,119.04,35.712
3682,2022-11-15,Victoria Pisteka,166.92,-116.844
3683,2022-11-15,Maya Herman,34.944,11.7936
3684,2022-11-15,Dean Katz,11.364,-17.046
3685,2022-11-15,Dean Katz,250.272,15.642
3686,2022-11-15,Maya Herman,70.95,20.5755
3687,2022-11-15,Dean Katz,8.72,-1.744
3688,2022-11-16,Mike Pelletier,185.58,76.0878
